"ID_GQ","Q1","Q2","Q3","Q4","K","Region1","Location","Year","Month","Day"
"S_20_02387",0.477231,0.039883,0.482886,NA,3,"UNG","Cap_Qalirusiq",2018,7,9
"S_20_02388",0.443859,0.116096,0.440045,NA,3,"UNG","Tasiujaq",2018,7,11
"S_20_02389",0.32789,0.117832,0.554278,NA,3,"UNG","Cap_Qalirusiq",2018,7,10
"S_20_02390",0.62824,0.102909,0.268851,NA,3,"UNG","Cap_Qalirusiq",2018,7,13
"S_20_02391",0.474396,0.150071,0.375533,NA,3,"UNG","Aupaluk",2018,7,7
"S_20_02392",0.411393,0.146258,0.442349,NA,3,"UNG","Island_Qulluvik",2018,7,6
"S_20_02393",0.457212,1e-05,0.542778,NA,3,"UNG","Island_Qulluvik",2018,7,6
"S_20_02394",0.598801,0.131314,0.269884,NA,3,"UNG","Island_Qulluvik",2018,7,2
"S_20_02537",0.917663,0.082327,1e-05,NA,3,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02539",0.633967,0.13225,0.233783,NA,3,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02540",0.230989,0.130169,0.638842,NA,3,"SHS","Camp_Imilimmiut",2004,7,7
"S_20_02582",0.683082,0.154249,0.162669,NA,3,"UNG","Aupaluk",2017,7,23
"S_20_02591",0.759456,0.146175,0.094369,NA,3,"UNG","Tasiujaq",2017,8,5
"S_20_02608",0.666209,0.059994,0.273797,NA,3,"UNG","Kuujjuaq",2017,7,2
"S_20_02609",0.711381,0.144622,0.143997,NA,3,"UNG","Tasiujaq",2017,7,4
"S_20_02610",0.689553,1e-05,0.310437,NA,3,"UNG","Tasiujaq",2017,9,8
"S_20_02611",0.696521,0.076249,0.22723,NA,3,"UNG","Tasiujaq",2017,6,29
"S_20_02612",0.685599,0.110076,0.204325,NA,3,"UNG","Tasiujaq",2017,7,12
"S_20_02633",0.723055,0.178029,0.098916,NA,3,"UNG","Baie_Ungavatuaq",2016,7,20
"S_20_02634",0.840252,0.078732,0.081016,NA,3,"UNG","Tasiujaq",2016,7,12
"S_20_02635",0.077139,0.073985,0.848876,NA,3,"UNG","Baie_Ungavatuaq",2016,7,27
"S_20_02636",0.699477,0.178814,0.121709,NA,3,"UNG","Tasiujaq",2016,7,12
"S_20_02659",0.407595,0.273176,0.319229,NA,3,"SEH","Lac_Tasiujaq",2015,NA,NA
"S_20_02664",0.588094,0.118767,0.293139,NA,3,"SEH","Umiujaq",2007,7,16
"S_20_02714",0.67539,0.143618,0.180992,NA,3,"UNG","Kangiqsualujjuaq",2007,7,23
"S_20_02715",0.716565,0.151831,0.131604,NA,3,"UNG","Kangiqsualujjuaq",2007,7,22
"S_20_02726",0.721617,0.171559,0.106824,NA,3,"UNG","Baie_Ungavatuaq",2007,7,17
"S_20_02727",0.696511,0.155869,0.14762,NA,3,"UNG","Pointe_Tikiraq",2007,6,22
"S_20_02728",0.650562,0.05557,0.293869,NA,3,"UNG","Pointe_Tikiraq",2007,6,22
"S_20_02808",0.371283,0.288425,0.340291,NA,3,"NEH","Akulivik",2009,5,10
"S_20_02809",0.500902,0.195853,0.303245,NA,3,"NEH","Akulivik",2009,5,10
"S_20_02848",0.352905,0.300218,0.346876,NA,3,"SEH","Inukjuak",2007,8,11
"S_20_02849",0.340318,0.424444,0.235238,NA,3,"SEH","Baie_Kilualuk",2007,7,24
"S_20_02908",0.499484,0.163777,0.33674,NA,3,"UNG","Island_Qulluvik",2018,7,7
"S_20_02910",0.667725,0.038796,0.293479,NA,3,"UNG","Island_Qulluvik",2018,7,2
"S_20_02911",0.506746,0.069867,0.423387,NA,3,"UNG","Island_Qulluvik",2018,6,29
"S_20_02912",0.484622,0.112084,0.403294,NA,3,"UNG","Island_Qulluvik",2018,6,24
"S_20_02916",0.595173,0.118625,0.286202,NA,3,"UNG","Island_Qulluvik",2018,6,29
"S_20_02917",0.784426,0.129324,0.08625,NA,3,"UNG","Island_Qulluvik",2018,6,24
"S_20_02957",0.684762,0.162008,0.153229,NA,3,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5
"S_20_02958",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_River",1998,8,9
"S_20_02961",0.190202,0.755745,0.054053,NA,3,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",1998,8,5
"S_20_02963",0.444134,0.381033,0.174833,NA,3,"SEH","Nastapoka_Sound",1999,8,3
"S_20_02964",0.283102,0.273284,0.443613,NA,3,"SEH","Nastapoka_Sound",1999,8,3
"S_20_02965",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_Sound",1999,8,3
"S_20_02966",0.515296,0.277728,0.206976,NA,3,"SEH","Nastapoka_Sound",1999,8,3
"S_20_03033",0.389569,0.230683,0.379747,NA,3,"SEH","Nastapoka_Sound",2001,8,1
"S_20_03034",0.588347,0.197154,0.214499,NA,3,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03035",0.565938,0.192123,0.241939,NA,3,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03036",0.459055,0.272983,0.267962,NA,3,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03037",0.566999,0.22323,0.209772,NA,3,"SEH","Nastapoka_Sound",2001,8,3
"S_20_03039",0.526989,0.149263,0.323748,NA,3,"UNG","Qarmait",2001,6,20
"S_20_03054",0.333226,0.07913,0.587644,NA,3,"SEH","Umiujaq",2010,6,1
"S_20_03055",0.328971,0.091306,0.579723,NA,3,"SEH","Umiujaq",2010,10,1
"S_20_03056",0.396575,0.159242,0.444183,NA,3,"SEH","Umiujaq",2010,6,1
"S_20_03083",0.572617,0.267028,0.160355,NA,3,"SEH","Inukjuak",1997,8,4
"S_20_03084",0.492385,0.309687,0.197928,NA,3,"SEH",NA,1997,8,5
"S_20_03086",0.579788,0.184104,0.236108,NA,3,"SEH","Nastapoka_Sound",1997,8,4
"S_20_03088",0.615511,0.245415,0.139074,NA,3,"SEH","Inukjuak",1997,8,4
"S_20_03090",0.543203,0.242234,0.214563,NA,3,"SEH","Inukjuak",1997,8,4
"S_20_03091",0.393469,0.312289,0.294243,NA,3,"SEH","Nastapoka_River",1997,8,5
"S_20_03092",0.654836,0.104937,0.240228,NA,3,"UNG","Baie_Qirnituup",1997,7,12
"S_20_03095",0.619527,0.198867,0.181606,NA,3,"UNG","Baie_Qirnituup",1997,7,7
"S_20_03096",0.533444,0.140061,0.326496,NA,3,"UNG","Baie_Qirnituup",1997,7,7
"S_20_03098",0.287414,0.534527,0.178059,NA,3,"SEH","Umiujaq",1997,NA,NA
"S_20_03100",0.184365,0.722843,0.092792,NA,3,"SEH","Umiujaq",1997,NA,NA
"S_20_03118",0.641658,0.119729,0.238613,NA,3,"UNG","Kuujjuaq",1997,7,26
"S_20_03180",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_Sound",2001,8,4
"S_20_03181",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_Sound",2001,8,7
"S_20_03182",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_Sound",2001,8,7
"S_20_03183",0.490085,0.295624,0.214291,NA,3,"SEH","Nastapoka_River",2000,8,10
"S_20_03185",0.513784,0.179975,0.306242,NA,3,"SEH","Nastapoka_River",2000,8,10
"S_20_03186",0.521655,0.226422,0.251923,NA,3,"SEH","Nastapoka_River",2000,8,10
"S_20_03195",0.699033,0.017836,0.283132,NA,3,"UNG","Kuujjuaq",1998,7,11
"S_20_03203",0.606123,0.147419,0.246458,NA,3,"NEH","Puvirnituq",1998,10,16
"S_20_03207",0.520558,0.256202,0.22324,NA,3,"SEH","Nastapoka_Sound",1998,8,9
"S_20_03210",0.434824,0.364051,0.201125,NA,3,"NEH","Puvirnituq",1998,10,16
"S_20_03212",0.350078,0.160487,0.489434,NA,3,"NEH","Puvirnituq",1998,10,16
"S_20_03218",0.517843,0.182048,0.300109,NA,3,"SEH","Kuujjuarapik",1998,7,17
"S_20_03229",0.441066,0.300289,0.258644,NA,3,"SEH","Nastapoka_River",1998,8,1
"S_20_03231",1e-05,0.825319,0.174671,NA,3,"SEH","Nastapoka_River",1998,8,9
"S_20_03341",0.710265,0.133589,0.156146,NA,3,"NEH","Puvirnituq",2007,10,16
"S_20_03345",1e-05,0.99998,1e-05,NA,3,"SEH","Lac_Tasiujaq",2008,6,26
"S_20_03419",0.518388,0.235494,0.246118,NA,3,"SEH",NA,2016,8,14
"S_20_03476_rep",0.545567,0.177725,0.276709,NA,3,"SLE","Rimouski_est",2011,5,19
"S_20_03486",0.660332,0.136694,0.202974,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,5,28
"S_20_03506",0.775358,0.148452,0.07619,NA,3,"SWH","Nelson_River",2004,7,27
"S_20_03508",0.453199,0.084222,0.462579,NA,3,"NWH","Churchill",1992,7,4
"S_20_03512",0.285657,0.164318,0.550025,NA,3,"NWH","Churchill",2015,7,14
"S_20_03514",0.274326,0.191069,0.534605,NA,3,"NWH","Churchill",2015,7,11
"S_20_03515",0.236173,0.059381,0.704446,NA,3,"NWH","Churchill",2015,7,12
"S_20_03516",0.313384,0.121332,0.565284,NA,3,"NWH","Churchill",2015,7,14
"S_20_03517",0.074869,0.138533,0.786598,NA,3,"NWH","Churchill",2015,8,8
"S_20_03519",0.207886,0.149952,0.642162,NA,3,"NWH","Churchill",2015,7,10
"S_20_03520",0.285727,0.118187,0.596086,NA,3,"NWH","Churchill",2015,7,10
"S_20_03521",0.246381,0.104787,0.648832,NA,3,"NWH","Churchill",2015,7,14
"S_20_03525",0.41939,0.220404,0.360206,NA,3,"SEH","Nastapoka_River",1994,8,16
"S_20_03527",0.434501,0.255551,0.309948,NA,3,"SEH","Baie_Kilualuk",2007,8,5
"S_20_03528",0.582178,0.216084,0.201738,NA,3,"SEH","Inukjuak",2010,7,NA
"S_20_03572",0.68365,0.111628,0.204723,NA,3,"FRB","Iqaluit",1991,7,23
"S_20_03573",0.734722,0.055611,0.209667,NA,3,"FRB","Iqaluit",1992,6,8
"S_20_03577",0.699928,0.085562,0.21451,NA,3,"NHS","Kimmirut",1989,7,10
"S_20_03582",0.814729,0.043701,0.141569,NA,3,"FRB","Iqaluit",1991,7,15
"S_20_03583",0.716668,0.157877,0.125454,NA,3,"FRB","Iqaluit",1992,6,19
"S_20_03585",0.810988,0.027294,0.161718,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03586",0.909007,0.090983,1e-05,NA,3,"NHS","Kimmirut",1989,6,24
"S_20_03587",0.757783,0.157197,0.085019,NA,3,"NHS","Kimmirut",1992,10,11
"S_20_03588",0.621601,0.150259,0.22814,NA,3,"NHS","Kimmirut",1991,11,7
"S_20_03590",0.760386,0.102846,0.136768,NA,3,"FRB","Iqaluit",1992,7,30
"S_20_03591",0.748403,0.148928,0.102669,NA,3,"FRB","Iqaluit",1992,7,3
"S_20_03592",0.787466,0.151665,0.060869,NA,3,"FRB","Iqaluit",1992,8,25
"S_20_03593",0.683935,0.047204,0.268862,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03595",0.658595,0.164339,0.177066,NA,3,"NHS","Kimmirut",1992,10,11
"S_20_03598",0.717113,0.156538,0.126349,NA,3,"FRB","Iqaluit",1992,7,3
"S_20_03599",0.70946,0.168144,0.122396,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,17
"S_20_03600",0.884945,0.115045,1e-05,NA,3,"NHS","Kimmirut",1989,6,24
"S_20_03601",0.701846,0.147511,0.150643,NA,3,"NHS","Kimmirut",1989,6,24
"S_20_03605",0.713607,0.12045,0.165943,NA,3,"FRB","Iqaluit",1992,6,5
"S_20_03606",0.584559,0.173206,0.242235,NA,3,"FRB","Iqaluit",1992,6,14
"S_20_03607",0.61161,0.146659,0.241731,NA,3,"NHS","Kimmirut",1991,11,7
"S_20_03613",0.737938,0.145876,0.116186,NA,3,"FRB","Iqaluit",1992,6,5
"S_20_03614",0.710105,0.090465,0.199431,NA,3,"FRB","Iqaluit",1992,6,9
"S_20_03617",0.689472,0.17491,0.135618,NA,3,"NHS","Kimmirut",1989,7,13
"S_20_03618",0.756976,0.134032,0.108993,NA,3,"NHS","Kimmirut",1990,7,10
"S_20_03623",0.724241,0.038833,0.236927,NA,3,"FRB","Iqaluit",1992,6,4
"S_20_03625",0.615056,0.035482,0.349463,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,9
"S_20_03626",0.689907,0.151331,0.158761,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03627",0.690182,0.143631,0.166188,NA,3,"NHS","Kimmirut",1989,7,1
"S_20_03628",0.765119,0.103569,0.131312,NA,3,"NHS","Kimmirut",1991,10,17
"S_20_03630",0.627185,0.156467,0.216348,NA,3,"FRB","Iqaluit",1991,7,7
"S_20_03631",0.679356,0.173576,0.147068,NA,3,"FRB","Iqaluit",1992,7,3
"S_20_03633",0.747141,0.076361,0.176498,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03634",0.782939,0.10505,0.112011,NA,3,"NHS","Lake_Harbour_Kimmirut",1992,10,11
"S_20_03636",0.769787,0.090002,0.140211,NA,3,"NHS","Kimmirut",1991,10,17
"S_20_03649",0.788869,0.130013,0.081118,NA,3,"NEH","Akulivik",1999,10,19
"S_20_03655",0.234964,0.482942,0.282094,NA,3,"SEH","Island_Anderson",2017,6,22
"S_20_03658",1e-05,0.99998,1e-05,NA,3,"SEH","Nastapoka_Sound",2001,8,4
"S_20_00603",0.063282,1e-05,1e-05,0.936698,4,"NWH","Arviat",2003,8,NA
"S_20_00604",0.03438,0.402876,0.058758,0.503986,4,"NWH","Arviat",2003,8,NA
"S_20_00605",0.095698,0.686583,0.009998,0.20772,4,"NWH","Arviat",2003,8,NA
"S_20_00606",0.034189,0.143807,0.017377,0.804628,4,"NWH","Arviat",2003,8,17
"S_20_00607",0.057781,0.596116,0.090223,0.255881,4,"NWH","Arviat",2003,8,17
"S_20_00608",0.068975,0.623176,0.033545,0.274304,4,"NWH","Arviat",2003,8,NA
"S_20_00609",0.062482,0.545532,0.081867,0.310118,4,"NWH","Arviat",2003,8,17
"S_20_00610",0.016958,0.396926,1e-05,0.586107,4,"NWH","Arviat",2003,8,NA
"S_20_00611",0.075137,0.153601,0.125904,0.645359,4,"NWH","Arviat",2003,8,9
"S_20_00614",0.02154,0.394754,0.036335,0.547371,4,"NWH","Arviat",2003,8,14
"S_20_00615",0.044665,0.176582,0.112755,0.665999,4,"NWH","Arviat",2003,8,9
"S_20_00616",0.033662,0.083733,0.026129,0.856476,4,"NWH","Arviat",2003,8,14
"S_20_00617",0.051297,0.421373,0.050532,0.476797,4,"NWH","Arviat",2003,8,13
"S_20_00618",0.026431,0.298233,0.030865,0.644471,4,"NWH","Arviat",2003,8,17
"S_20_00625",0.021511,0.278478,0.086051,0.61396,4,"BEL","Sanikiluaq",2003,7,NA
"S_20_00626_rep",0.107694,0.297159,0.298217,0.296929,4,"BEL","Sanikiluaq",2003,7,8
"S_20_00627",0.059185,0.259982,0.059189,0.621645,4,"BEL","Wiegand_Island",2003,7,7
"S_20_00628",0.040539,0.267004,0.081142,0.611316,4,"BEL","Wiegand_Island",2003,7,7
"S_20_00629",0.062518,0.580928,0.121853,0.234702,4,"SWH","Nelson_River",2004,7,24
"S_20_00630",0.057241,0.348458,0.09217,0.502131,4,"SWH","Nelson_River",2004,7,25
"S_20_00632",0.047213,0.610729,0.06548,0.276578,4,"SWH","Nelson_River",2004,7,27
"S_20_00633",0.079981,0.205398,0.081834,0.632787,4,"SWH","Nelson_River",2005,7,30
"S_20_00635",0.09419,0.56751,0.046451,0.291849,4,"SHS","Kangiqsujuaq",2004,7,22
"S_20_00636",0.077918,0.629569,0.073653,0.218859,4,"SHS","Falaise_Innijuaq",2004,7,2
"S_20_00638",0.07529,0.668295,0.027937,0.228478,4,"SHS","Falaise_Innijuaq",2004,7,1
"S_20_00639",0.042557,0.601069,0.084409,0.271965,4,"SHS","Baie_Nanuttuvik",2004,6,30
"S_20_00640",0.034598,0.641724,0.036418,0.28726,4,"SHS","Salluit_Fjord",2004,6,30
"S_20_00642",0.054415,0.607954,0.11189,0.225741,4,"NHB","Coral_Harbour",1993,7,25
"S_20_00643",0.031251,0.66106,0.065454,0.242235,4,"NHB","Coral_Harbour",1993,7,27
"S_20_00644",0.040595,0.688456,0.089095,0.181855,4,"NHB","Coral_Harbour",1993,7,26
"S_20_00645",0.04763,0.686265,0.033348,0.232757,4,"NHB","Coral_Harbour",1993,7,26
"S_20_00646_rep",0.028153,0.692082,0.071102,0.208663,4,"UNG","Anse_Inussujuaq_Misaqvik",2001,7,20
"S_20_00647_rep",0.074325,0.737064,0.037296,0.151314,4,"UNG","Anse_Inussujuaq_Misaqvik",2001,7,19
"S_20_00649",0.096625,0.831559,0.071806,1e-05,4,"UNG","Aupaluk",2001,7,5
"S_20_00650",0.109852,0.622582,0.084462,0.183105,4,"UNG","Aupaluk",2001,7,5
"S_20_00652",0.055581,0.34776,0.172441,0.424218,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,23
"S_20_00653",0.047843,0.535232,0.123985,0.292939,4,"SEH","Little_Whale_River_Qilalugarsiuviup_Kuunga",2003,7,27
"S_20_00654",0.049244,0.213894,0.154927,0.581934,4,"NWH","Arviat_west of McConnel River",1999,8,11
"S_20_00656",0.000625,1e-05,1e-05,0.999355,4,"NWH","Arviat",1999,8,11
"S_20_00658",0.024809,1e-05,1e-05,0.975171,4,"NWH","Arviat_McConnel River",1999,8,11
"S_20_00660",0.045305,0.693267,0.068604,0.192824,4,"CSB","Pangnirtung",2005,8,3
"S_20_00664",0.086822,0.667095,0.067468,0.178616,4,"CSB","Pangnirtung_Bon_Accord",2005,8,4
"S_20_00665",0.054451,0.851671,0.028058,0.065821,4,"CSB","Pangnirtung_Imilit",2006,6,30
"S_20_00676",1e-05,0.291837,0.06356,0.644593,4,"NWH","Churchill",1992,7,5
"S_20_00678",0.037077,0.216986,0.106909,0.639027,4,"NWH","Churchill",1992,7,4
"S_20_00681",1e-05,1e-05,1e-05,0.99997,4,"NWH","Arviat_McConnel River",1999,8,11
"S_20_00683",0.080378,0.638274,0.016795,0.264553,4,"NWH","Arviat_Sentry Island",1999,8,11
"S_20_00684",0.052651,0.491798,0.065405,0.390145,4,"NWH","Chesterfield_Inlet_Baker Foreland",1997,8,17
"S_20_00685",1e-05,0.018867,1e-05,0.981113,4,"NWH","Chesterfield_Inlet_Josephine_River",1999,8,22
"S_20_00686",0.003953,1e-05,1e-05,0.996027,4,"NWH","Chesterfield_Inlet_Josephine_River",1999,8,22
"S_20_00687",0.031779,0.659124,0.077587,0.23151,4,"NWH","Arviat_McConnel River",1999,8,11
"S_20_00690",0.029362,0.691957,0.057281,0.221401,4,"CSB","Pangnirtung",2005,7,9
"S_20_00692",0.059559,0.699959,0.064408,0.176074,4,"CSB","Pangnirtung_Tarriunittuq_Bay",2005,8,3
"S_20_00701",0.092967,0.783438,0.123585,1e-05,4,"CSB","Pangnirtung",2005,7,12
"S_20_00713",1e-05,1e-05,0.117794,0.882186,4,"BEL","Sanikiluaq",2002,5,30
"S_20_00717",1e-05,0.327341,0.066277,0.606372,4,"BEL","Sanikiluaq",2004,6,19
"S_20_00718",0.011157,0.280179,0.094278,0.614387,4,"BEL","Sanikiluaq",2003,9,29
"S_20_00720",0.024603,0.291827,0.109802,0.573767,4,"BEL","Sanikiluaq",2003,9,29
"S_20_00721",1e-05,0.134702,1e-05,0.865278,4,"BEL","Sanikiluaq",2004,6,18
"S_20_00726",0.095282,0.338577,0.036115,0.530026,4,"BEL","Sanikiluaq",2003,9,29
"S_20_00732",1e-05,0.274193,1e-05,0.725787,4,"BEL","Sanikiluaq",2004,7,NA
"S_20_00734",0.0453,1e-05,1e-05,0.95468,4,"BEL","Sanikiluaq",2003,6,28
"S_20_00738",0.048541,0.444854,0.084359,0.422247,4,"BEL","Sanikiluaq",2004,6,17
"S_20_00741",0.052258,0.295807,0.090037,0.561898,4,"BEL","Sanikiluaq",2002,5,17
"S_20_00742",0.044747,0.27833,0.078914,0.59801,4,"BEL","Sanikiluaq",2004,NA,NA
"S_20_00744",0.032446,0.211071,0.124349,0.632134,4,"BEL","Sanikiluaq",2002,5,30
"S_20_00745",0.048279,0.191264,0.085782,0.674676,4,"BEL","Sanikiluaq",2003,9,NA
"S_20_00748",0.061941,0.482015,0.025583,0.430461,4,"BEL","Sanikiluaq",2004,6,17
"S_20_00750",0.011546,0.213949,0.114911,0.659594,4,"BEL","Sanikiluaq",2003,9,29
"S_20_00751",0.050286,0.287913,0.062964,0.598837,4,"BEL","Sanikiluaq",2003,NA,NA
"S_20_00755",0.075046,0.269966,0.078534,0.576454,4,"BEL","Sanikiluaq",2004,6,17
"S_20_00757",0.026308,0.154904,0.103966,0.714823,4,"BEL","Sanikiluaq",2004,6,17
"S_20_00765",0.036303,0.282932,0.076798,0.603967,4,"BEL","Sanikiluaq",2002,5,30
"S_20_00766",0.0068,0.272362,0.07681,0.644028,4,"BEL","Sanikiluaq",2002,5,30
"S_20_00767",1e-05,0.284932,0.076475,0.638583,4,"BEL","Sanikiluaq",2004,6,18
"S_20_00770",0.071427,0.820026,0.070741,0.037807,4,"SWH","Nelson_River",2003,7,30
"S_20_00771",0.032468,0.276807,0.061676,0.629049,4,"SWH","Nelson_River",2003,8,4
"S_20_00772",0.013875,0.681307,0.086463,0.218354,4,"SWH","Nelson_River",2003,8,3
"S_20_00775",0.063789,0.612001,0.093642,0.230568,4,"SWH","Nelson_River",2005,7,23
"S_20_00779",1e-05,0.648322,0.036313,0.315355,4,"SWH","Nelson_River",2002,7,13
"S_20_00780",0.021832,1e-05,0.016178,0.96198,4,"NWH","Coral Harbour_Ruin Point",2001,9,3
"S_20_00782",0.037107,0.586374,0.051874,0.324646,4,"CSB","Pangnirtung",2005,NA,NA
"S_20_00788",0.097015,0.575418,0.100933,0.226633,4,"SWH","Nelson_River",2004,7,24
"S_20_00789",0.100459,0.427807,0.044359,0.427374,4,"NWH","Arviat",2003,8,NA
"S_20_00790",0.05722,0.487208,0.005749,0.449823,4,"NWH","Arviat",2003,8,27
"S_20_00791",1e-05,1e-05,1e-05,0.99997,4,"NWH","Arviat",2003,8,6
"S_20_00792",0.057222,0.336888,0.053949,0.551941,4,"NWH","Arviat",2003,8,10
"S_20_00793",0.055236,0.540253,0.05579,0.348721,4,"NWH","Arviat",2003,8,4
"S_20_00794",0.0334,0.507,0.015061,0.444539,4,"NWH","Arviat",2003,8,14
"S_20_00795",0.030706,0.359565,0.044386,0.565344,4,"NWH","Arviat",2003,8,17
"S_20_00797",0.046901,0.236895,0.003072,0.713131,4,"NWH","Arviat",2003,8,17
"S_20_00798",0.088412,0.539896,0.132153,0.239538,4,"NWH","Arviat",2003,8,17
"S_20_00799",0.024624,0.252868,0.08138,0.641127,4,"NWH","Arviat",2003,8,17
"S_20_00800",0.082216,0.491442,0.053014,0.373329,4,"NWH","Arviat",2003,8,15
"S_20_00801",0.078925,0.444517,0.039343,0.437215,4,"NWH","Arviat",2003,8,NA
"S_20_00802",0.070541,0.557538,0.064659,0.307262,4,"NWH","Arviat",2003,8,14
"S_20_00803",0.058766,0.078898,0.097425,0.764911,4,"NWH","Arviat",2003,8,14
"S_20_00804",1e-05,0.131126,0.034123,0.834741,4,"NWH","Arviat",2003,8,14
"S_20_00805",0.090823,0.106314,0.093109,0.709754,4,"NWH","Arviat",2003,8,9
"S_20_00806",0.010052,0.328982,0.045558,0.615408,4,"JAM","Bear_Island_Baie_James",2002,9,7
"S_20_00807",0.050903,0.081235,0.070248,0.797614,4,"JAM","Bear_Island_Baie_James",2002,9,7
"S_20_00808",0.054085,0.488576,0.044785,0.412554,4,"JAM","Bear_Island_Baie_James",2002,9,7
"S_20_00809",0.033823,0.112288,0.034469,0.81942,4,"JAM","Bear_Island_Baie_James",2002,9,7
"S_20_00810",0.030417,0.506696,0.123377,0.33951,4,"JAM","Bear_Island_Baie_James",2002,9,7
"S_20_00811",0.049201,0.330468,0.092362,0.527969,4,"NWH","Churchill",2002,NA,NA
"S_20_00812",0.069865,0.682896,0.062504,0.184735,4,"SWH","Nelson_River",2004,7,26
"S_20_00813",0.086242,0.730312,0.063288,0.120159,4,"SWH","Nelson_River",2003,8,5
"S_20_00814",0.035403,0.241627,0.093147,0.629823,4,"SHS","Quaqtaq",2001,10,25
"S_20_00816",0.00124,0.493488,0.079478,0.425794,4,"SHS","Quaqtaq",2001,10,27
"S_20_00817",1e-05,1e-05,0.99997,1e-05,4,"SHS","Quaqtaq",2001,10,26
"S_20_00818",0.062104,0.674019,0.025993,0.237884,4,"SHS","Quaqtaq",2001,10,26
"S_20_00820",0.047553,0.671109,0.094141,0.187197,4,"SHS","Quaqtaq",2001,11,2
"S_20_00828",0.017907,0.629186,0.072977,0.27993,4,"NWH","Chesterfield_Inlet",1999,9,18
"S_20_00829",0.079297,0.620285,0.103585,0.196833,4,"NWH","Chesterfield_Inlet",1999,9,22
"S_20_00830",0.067138,0.556746,0.06545,0.310666,4,"NWH","Chesterfield_Inlet",1999,9,22
"S_20_00831",0.101412,0.543779,0.053787,0.301023,4,"NWH","Chesterfield_Inlet",1999,9,18
"S_20_00832",0.053166,0.36648,0.168663,0.411691,4,"NWH","Chesterfield_Inlet",1999,9,22
"S_20_00833",0.054126,0.299798,0.011351,0.634725,4,"NWH","Chesterfield_Inlet",1999,NA,NA
"S_20_00834",0.041198,0.634395,0.068443,0.255964,4,"NWH","Chesterfield_Inlet",1999,NA,NA
"S_20_00835_rep_1",0.021947,0.514901,0.014882,0.44827,4,"SEH","Nastapoka_River",1999,NA,NA
"S_20_00836",0.037483,0.727324,0.123621,0.111572,4,"SEH","Nastapoka_River",1999,NA,NA
"S_20_00849_rep",0.068035,0.671954,0.078944,0.181067,4,"UNG","Anse_Inussujuaq_Misaqvik",2001,7,20
"S_20_00851_rep",0.073561,0.721935,0.109733,0.094771,4,"UNG","Kangirsuk",2001,6,12
"S_20_00852_rep",0.028156,0.554988,0.117328,0.299528,4,"UNG","Kangirsuk",2001,6,12
"S_20_00853",0.070795,0.657706,0.041301,0.230198,4,"UNG","Tasiujaq",2001,7,20
"S_20_00854_rep",0.067133,0.417886,0.34634,0.168641,4,"UNG","Tasiujaq",2001,7,18
"S_20_00855",0.086895,0.704505,0.061334,0.147267,4,"UNG","Tasiujaq",2001,7,22
"S_20_00856",0.104356,0.483043,0.026028,0.386572,4,"UNG","Tasiujaq",2001,7,16
"S_20_00857_rep",0.014853,0.626537,0.008178,0.350431,4,"UNG","Dry_Bay",2001,7,19
"S_20_00860",0.064637,0.685525,0.053233,0.196605,4,"NEH","Akulivik",2001,10,9
"S_20_00861_rep",0.100917,0.578046,0.158822,0.162216,4,"NEH","Akulivik",2001,10,9
"S_20_00865",0.085617,0.734941,0.09144,0.088002,4,"SHS","Baie_Kuuttaap_Kangirsunga",2001,7,14
"S_20_00866",0.072904,0.507505,0.116393,0.303197,4,"SHS","Salluit_Fjord",2001,6,26
"S_20_00867",0.054616,0.488596,0.262367,0.194421,4,"SHS","Cap_Uqammaq",2001,6,25
"S_20_00868",0.100401,0.653501,0.062773,0.183325,4,"SHS","Kangiqsujuaq",2001,7,30
"S_20_00870",0.044953,0.490507,0.102701,0.361838,4,"SHS","Kangiqsujuaq",2001,6,25
"S_20_00871",0.068609,0.701195,0.125141,0.105055,4,"SHS","Kangiqsujuaq",2001,7,16
"S_20_00878",0.085495,0.71576,0.124052,0.074693,4,"SHS","Digges_Islands",2001,10,23
"S_20_00881",0.032939,0.301769,0.092284,0.573008,4,"SHS","Digges_Islands",2001,10,26
